,2
1662,SARNP
1663,RAD23B
1664,MICOS10
1665,TMCO1
1666,IRF9
1667,CYTH4
1668,LMNA
1669,CCNA2
1670,PSORS1C1-1
1671,SMPD1
1672,IFITM10
1673,SLAMF1
1674,JTB
1675,CCDC6
1676,CMAS
1677,RNF10
1678,MRPS7
1679,EXOSC9
1680,ADGRE5
1681,MYO1F
1682,CD1B
1683,DDX41
1684,EGFL8-5
1685,SMC2
1686,SUPT16H
1687,RGL1
1688,CCR7
1689,SMN2-1
1690,EHD4
1691,ATP6V0C
1692,PGAP2
1693,TXNDC12
1694,GAREM1
1695,USP9X
1696,ADAM8
1697,MMADHC
1698,SLC5A6
1699,GPRIN1
1700,CDCA5
1701,TRIM26-7
1702,OXCT1
1703,ERO1A
1704,IFNGR2-1
1705,SNF8
1706,GTF2F2
1707,TSFM
1708,PLEK2
1709,STK17B
1710,FOXRED2
1711,NUP93
1712,MIAT
1713,TRMT6
1714,CCR5
1715,ZNF638
1716,MCM2
1717,NOL6
1718,APEH
1719,NSUN2
1720,PLGRKT
1721,MRPL27
1722,PPIG
1723,UTP11
1724,SEC61B
1725,CCL5
1726,LRRC8B
1727,NUDT5
1728,PKMYT1
1729,GPR183
1730,VARS1-1
1731,BCCIP
1732,CSF1
1733,STS
1734,NDUFAB1
1735,DUOX1
1736,DOCK10
1737,ENSG00000286070
1738,PPP4C
1739,C17orf49
1740,HNRNPH2
1741,MORF4L2
1742,CMSS1
1743,DAPK2
1744,HSPA4L
1745,PPP2R2A
1746,VPS52
1747,TRAPPC3
1748,KIF23
1749,TIMMDC1
1750,HLA-DMB
1751,RELB
1752,MGST2
1753,BAG1
1754,MAT2A
1755,ASNS
1756,ASPHD2
1757,IGFL4
1758,CMKLR1
1759,HAVCR2
1760,LILRB5
1761,GSDMC
1762,TRAF3
1763,UBE2J1
1764,ATP2C2
1765,TRAF1
1766,UBA6
1767,LSM4
1768,SRSF9
1769,SERPINB1
1770,CEP55
1771,SRPRA
1772,CALU
1773,PNPO
1774,SLC47A2
1775,IQGAP3
1776,LRRC37A-1
1777,CD36
1778,MSH2
1779,BZW1P2
1780,TMEM176A
1781,HLA-C-2
1782,HECTD1
1783,EML3
1784,LSP1-1
1785,ENSG00000243245
1786,POLR2G
1787,TOMM70
1788,MORF4L1
1789,COMMD7
1790,NFKBIZ
1791,SDAD1
1792,RGS10
1793,UGT1A6
1794,EPGN
1795,MOB1A
1796,GZMB
1797,RNF222
1798,MRPL17
1799,CNOT1
1800,POP4
1801,PPIC
1802,IFI27-1
1803,LRG1
1804,BDH1
1805,SRA1
1806,RALA
1807,MELK
1808,IKZF3
1809,GK
1810,YIPF1
1811,PRELID3B
1812,CDC45
1813,SPCS2
1814,FEN1
1815,CHCHD3
1816,VRK1
1817,CD300E
1818,NDUFB10
1819,GUF1
1820,USP16
1821,IFI27L2
1822,FUT2
1823,KDELR2
1824,MYO1G
1825,SNRPB
1826,FCGR2B
1827,PRPF38B
1828,SYNGR2
1829,CDK4
1830,NIPA2
1831,ADAMTS4
1832,NOP16
1833,SLC2A3
1834,CLCN3
1835,NOL11
1836,TMEM117
1837,RSL1D1
1838,IL18BP
1839,GMIP
1840,SHMT2
1841,TRIM39-3
1842,KRR1
1843,WDR3
1844,CD5
1845,SNX6
1846,MRPL13
1847,MTRR
1848,PSMG1
1849,LACTB
1850,SEC24D
1851,MEA1
1852,PGLYRP4
1853,RN7SL2
1854,GREM2
1855,RPS11
1856,RACGAP1
1857,THOC2
1858,UGP2
1859,DLGAP5
1860,PFDN1
1861,ADAMTS5
1862,EIF3K-1
1863,EIF3K
1864,MALL
1865,ZMIZ1
1866,IER5
1867,MRPL47
1868,RBM17
1869,SNHG17
1870,INTS13
1871,DOK2
1872,CTNNBL1
1873,TOMM40
1874,HMOX2
1875,INTS8
1876,PREP
1877,LSM3
1878,UQCRH
1879,UHRF1
1880,GSTM3
1881,SURF4
1882,SURF4-1
1883,EMC4
1884,SNAP29
1885,TEAD4
1886,GID8
1887,CSNK2B-4
1888,NT5E
1889,RABEP1
1890,AGPAT1-3
1891,NOL8
1892,MRPS6
1893,HPF1
1894,PTPRJ
1895,MRPL9
1896,TIMM22
1897,VPS52-1
1898,TMX2
1899,CYP7B1
1900,CMPK2
1901,PAK1
1902,BAG3
1903,PIM2
1904,IGSF6-1
1905,EIF4E
1906,UTP4
1907,NDUFA9
1908,WAS
1909,CNOT11
1910,BANF1
1911,MLH1
1912,ANKRD12
1913,PCBP1
1914,CHL1
1915,MAFF
1916,LLPH
1917,PTBP1
1918,TUBG1
1919,HEATR3
1920,SPCS1
1921,SLC25A13
1922,PLEKHO2
1923,MTX1
1924,MNT
1925,COX5B
1926,IGHG2-1
1927,GPAT3
1928,TRBC1
1929,ACKR2
1930,SMIM10L1-2
1931,EVI2B
1932,NFAM1
1933,HLA-DMB-2
1934,TFRC
1935,PPID
1936,DECR1
1937,GADD45A
1938,C3AR1
1939,PPP1R18-7
1940,HLA-F-1
1941,RBM47
1942,GLIPR2
1943,CALCOCO2
1944,RRP36
1945,OVCA2
1946,DDX27
1947,HPRT1
1948,ENSG00000280987
1949,MSR1
1950,PLAA
1951,DUSP2
1952,SUPT4H1
1953,DNM1L
1954,BRK1
1955,PRSS23
1956,NDUFB2
1957,PRRX1
1958,AMMECR1
1959,EIF2B1
1960,CDC6
1961,PSG4
1962,PSMB8-AS1
1963,AK4
1964,CLIP1
1965,CCDC90B
1966,AKAP12
1967,MEMO1
1968,RHEB
1969,FYB1
1970,DHRS4L2
1971,CD8A
1972,AAGAB
1973,CBR1
1974,HNRNPA1P33
1975,WASHC1
1976,UCHL5
1977,SBNO2-1
1978,LGMN
1979,NEDD8-1
1980,NEDD8
1981,ERGIC2
1982,GNL1-5
1983,PSMB8-6
1984,GINS2
1985,CYB561A3
1986,BMP2K
1987,RAB35
1988,AMPD3
1989,ELOVL1
1990,CD86
1991,ENSG00000285976
1992,KIF11
1993,SCRIB
1994,MRPL18
1995,LAIR1-4
1996,MT-RNR2
1997,RAB18
1998,RHBDL2
1999,ACP1
2000,RBM34
2001,ELAC2
2002,MTCH2
2003,MTCH2-1
2004,UBE3C
2005,ARRDC4
2006,TTK
2007,MRPL52
2008,NDUFB8
2009,PKD1P6-1
2010,NOP10
2011,EML1
2012,DEFB1-1
2013,G3BP1
2014,CYBA
2015,WDR77
2016,KDM2B
2017,AKIRIN2
2018,IKBKE
2019,IRF7
2020,MRPL12
2021,GCH1
2022,PRDM4
2023,SELENOT
2024,SENP3-EIF4A1
2025,ARPC1A
2026,GMFG
2027,CSNK2B
2028,CDK7-1
2029,WDR43
2030,CFP
2031,TNFRSF21
2032,MRFAP1
2033,LMAN1
2034,CYTIP
2035,IFT57
2036,GYG1
2037,LARS1
2038,NDUFB3
2039,METTL1
2040,ZNF267
2041,KRT73
2042,BTN3A3
2043,ENSG00000269242
2044,PDGFRL
2045,SLC12A7
2046,PWP1
2047,SBDS
2048,MCM4
2049,RRP12
2050,BRD2-6
2051,MARCKS
2052,COL15A1
2053,LSM12
2054,BLOC1S2
2055,SF3B6
2056,ALYREF
2057,URI1
2058,OGFOD1
2059,NFE2
2060,POLR2B
2061,RSRC2
2062,DPAGT1
2063,RAB6A
2064,DAZAP1
2065,TRIM26-1
2066,TRIM26-2
2067,MRPS18C
2068,DCAF15-1
2069,TAP2-5
2070,LCK
2071,LYPD2
2072,APBB1IP
2073,HAS2
2074,IWS1
2075,TAX1BP1
2076,KNTC1
2077,ISY1
2078,COG5
2079,NIN
2080,NDUFS6
2081,SNHG15
2082,SLC35E1
2083,SELENOF
2084,PRPF19
2085,INA
2086,SLC4A1AP
2087,H2AX
2088,DCTN3
2089,CKS1B
2090,BUD31
2091,TOX4
2092,HEXB
2093,HAPLN3
2094,SHB
2095,STK17A
2096,MCUR1
2097,MYCBP
2098,COPS4
2099,PARN-1
2100,HYAL1
2101,BCAS2
2102,FPR1
2103,APOBEC3G
2104,PBX2
2105,ARL6IP6
2106,DOCK2
2107,UPP1
2108,DNAJC21
2109,TFG
2110,PRSS22
2111,UPF2
2112,NDUFC1
2113,CBWD3
2114,ADSL
2115,DDX60
2116,FIP1L1
2117,WWC1
2118,ABHD16A
2119,TRIR
2120,PDCD10
2121,CDKN3
2122,SFXN4
2123,CENPP
2124,DDX18
2125,TRNT1
2126,IPO4
2127,IPO4-1
2128,GTF2E2
2129,ENSG00000264772
2130,NOP2
2131,THOC7
2132,GTF2H1-1
2133,GTF2H1
2134,BAK1
2135,ACTL6A
2136,EPB41L3
2137,CCAR1
2138,PLRG1
2139,BAG6-2
2140,CSF3R
2141,PSMB10
2142,MS4A4A
2143,NOTCH4
2144,RPS10-NUDT3
2145,NPM3
2146,RUNX3
2147,LGALS8
2148,ATP13A3
2149,CD69
2150,BRIX1
2151,SNRPB2
2152,ADK
2153,TCERG1
2154,CPPED1
2155,EMC3
2156,ATP5MC3
2157,DDX39A
2158,TTC27
2159,TRIM27
2160,IL27RA-1
2161,IL27RA
2162,TRAF3IP3
2163,HLA-F
2164,LTBR
2165,RASSF4
2166,HEATR1
2167,POLD2
2168,NDUFA10
2169,GPT2
2170,BOLA2-SMG1P6
2171,SERPINB5
2172,GFM1
2173,CCL8
2174,TONSL
2175,LTB4R-1
2176,LTB4R
2177,LRRC37A3-1
2178,VRK2
2179,IGSF10
2180,FAM83D
2181,DHX16-1
2182,TPP1
2183,ALOX5AP
2184,SCFD1
2185,STK19-4
2186,MREG
2187,THBS4
2188,ABCF2-H2BK1
2189,NEB
2190,ANAPC7
2191,FCER2
2192,SEPTIN6
2193,TAGAP
2194,NAA20
2195,DHRS7
2196,APTX
2197,HCG18-3
2198,SDCBP
2199,MGAT2
2200,CD6
2201,DERL1
2202,PTPN7
2203,ITGA4
2204,ARHGAP9
2205,TIMM23
2206,UBE2K
2207,PUDP
2208,RMDN1
2209,NDUFA6-4
2210,EAF1
2211,ARHGAP25
2212,SPCS3
2213,PEPD
2214,PNRC2
2215,WASHC5
2216,PGAM5
2217,CENPN
2218,MAP3K8
2219,PPP1R11-7
2220,MFSD1
2221,PSMB8-4
2222,PSMB8-1
2223,PSMB8-7
2224,PSMB8-2
2225,NPIPA1-1
2226,RPA1
2227,CD40
2228,FAT1
2229,SSBP1-1
2230,SLC9A7
2231,PIN4
2232,BCHE
2233,MEAF6
2234,TRIM69
2235,SLC1A3
2236,ARCN1
2237,RBBP8
2238,ANP32E
2239,MSH6
2240,HCP5-1
2241,SSR1
2242,CFB-4
2243,CFB-5
2244,ZFAS1
2245,WDR75
2246,UBD
2247,DAPL1
2248,CRELD2
2249,CNIH4
2250,TRIM62
2251,TADA3
2252,PLCB2
2253,DDX10
2254,FOXP3
2255,IFRD2
2256,DHX58
2257,TYRO3
2258,FAS
2259,DEDD2
2260,RMI2
2261,GNL1-2
2262,KIFC1-3
2263,STEAP1
2264,CNOT9
2265,NDUFAF2
2266,ARL17B
2267,ATP6V0D1
2268,TFIP11
2269,SLBP
2270,MLKL
2271,TIPARP
2272,WDR46-1
2273,CFB-3
2274,PCP4L1
2275,CCND2
2276,UTP20
2277,CXCR2
2278,LYAR
2279,KIF2C
2280,FANCA
2281,CDC26
2282,LIMD2
2283,RNF39-3
2284,UGGT1
2285,PHF19
2286,ISCU
2287,PLPBP
2288,SNW1
2289,AQR
2290,MFSD5
2291,PNPLA1
2292,DCTD
2293,PSORS1C1-3
2294,NOTCH4-3
2295,ENSG00000286342
2296,TRIP13
2297,PAF1
2298,NPC2
2299,CYP1B1
2300,TSN
2301,DNAJC10
2302,PYM1
2303,NDUFB1
2304,ERLIN1
2305,TMCC3
2306,NONO
2307,LCE6A
2308,C12orf4
2309,VTI1B
2310,SLU7
2311,SRP19
2312,RTF2
2313,KCTD11-1
2314,SRRD
2315,CD48
2316,VKORC1
2317,LILRB5-1
2318,STX12
2319,BIN2
2320,HDHD2
2321,OTUB2
2322,P2RY14
2323,APOBEC3A
2324,TXNDC5
2325,EIF3H
2326,RFC4
2327,SDHB
2328,TMPO
2329,RNF39-1
2330,ZNF800
2331,UBQLN1
2332,ECPAS
2333,ZWILCH
2334,DSE
2335,AURKB
2336,UROS
2337,HNRNPL-1
2338,NDC1
2339,FBXW10B
2340,DROSHA
2341,COA4
2342,SNU13
2343,KHDRBS1
2344,DDX56
2345,SLC36A1
2346,CD3D
2347,VPS25
2348,WDR74
2349,THUMPD3
2350,PRRG4
2351,REXO2
2352,ENSG00000267645
2353,GTF2H4-2
2354,AREG
2355,USP14
2356,NCOA7
2357,CLN6
2358,SP2-DT
2359,SEH1L
2360,MIR4435-2HG
2361,CCR2
2362,PTRH2
2363,TGM2
2364,SELENOH
2365,PNRC1
2366,OR2I1P-6
2367,CCL17
2368,OSTF1
2369,CFAP36
2370,POLA1
2371,SSR3
2372,PIP4K2A
2373,RECQL
2374,LPCAT1
2375,HJURP
2376,FNTA
2377,SLFN11
2378,P2RY1
2379,BLZF1
2380,DPP3
2381,PRKCH
2382,PMM2
2383,LPXN
2384,BUB1
2385,ENSG00000285628
2386,TMBIM1
2387,GPR89A
2388,ABCF1-4
2389,ABCF1-1
2390,ABCF1-5
2391,CFB-1
2392,IL4I1
2393,RESF1
2394,F2RL1
2395,CHST11
2396,SNRPE
2397,UBALD2
2398,TIMM50
2399,METTL9
2400,OTULINL
2401,ENSG00000268739
2402,ACOT13
2403,BTBD1
2404,PHF11
2405,ELOVL7
2406,CARHSP1
2407,CHMP7
2408,FAM153B
2409,DRG1
2410,AVPI1
2411,SIGMAR1
2412,SLC49A4
2413,RNF19A
2414,NANS
2415,METAP1
2416,CLPB
2417,SYT12
2418,C6orf47-1
2419,XRN2
2420,DCUN1D3
2421,UTP14A
2422,ARC
2423,STT3B
2424,CCDC88A
2425,RANGAP1
2426,MOB3A
2427,MRPS35
2428,POLR1H
2429,NGLY1
2430,RGS20
2431,IDH3B
2432,ATP6V0E1
2433,CNTN1
2434,SAMSN1
2435,EMILIN1
2436,RHBDF2
2437,USP1
2438,CTDNEP1
2439,CTDNEP1-1
2440,EBPL
2441,EDEM1
2442,GNPDA1
2443,DDX47
2444,ACOT7
2445,ENSG00000285277
2446,FAM136A
2447,KDM7A-DT
2448,NFKBID
2449,TRAFD1
2450,MAK16
2451,SKA3
2452,SCAMP3
2453,LILRA6
2454,NUF2
2455,ISG20L2
2456,CEP63
2457,TAP2
2458,RCOR1
2459,OPA1
2460,TCN2
2461,EIF3CL
2462,UBE2T
2463,MRPS5
2464,WDR46-2
2465,WDR46
2466,MRPL58
2467,PPM1N
2468,HMGB3
2469,SDF2
2470,UBLCP1
2471,MRPS17
2472,ATG4A
2473,NDUFS3-1
2474,NIP7
2475,EIF3A
2476,RPAP3
2477,SUCO
2478,SRXN1
2479,RAP1GDS1
2480,NEMF
2481,STK10
2482,WDHD1
2483,RPA3
2484,POLR2C
2485,FAAH2
2486,RGCC
2487,ATAD2
2488,ENSG00000283149
2489,SLC6A14
2490,CAPN2
2491,MED4
2492,C7
2493,USP18
2494,KPNA1
2495,CDK2
2496,KIF20B
2497,CISD1
2498,TSG101
2499,NCOA5
2500,RAD51
2501,TMEM50A
2502,IFI35
2503,SH3PXD2A-AS1
2504,NLRP2
2505,MAGOH
2506,CENPE
2507,PKD1P1-1
2508,CFDP1
2509,COPS9
2510,NUDC
2511,ENSG00000261116
2512,PNPT1
2513,RBFOX2-1
2514,STX8
2515,SMC6
2516,SLC25A28
2517,CENPH
2518,AGPS
2519,HNMT
2520,RAD51C
2521,ERI1
2522,RIOK2
2523,HLA-DQA2-1
2524,CEP78
2525,AGFG1
2526,ABCF1-2
2527,SHC1
2528,ZBTB9-1
2529,LTB-3
2530,ARF3
2531,TTL
2532,NFKBIE
2533,AIMP2
2534,GART-1
2535,TCAF2
2536,SLTM
2537,SAT1
2538,ZDHHC21
2539,OCIAD2
2540,MAPKAP1
2541,CHMP2A
2542,BRCA1
2543,EEF1DP5
2544,EMILIN2
2545,CENPX
2546,PSMB8
2547,ADPRS
2548,POLR2J3-1
2549,ENSG00000272921
2550,RFTN1
2551,TSPAN33
2552,MUC20-OT1-2
2553,ITGB1P1
2554,CHEK1
2555,GZMA
2556,CD33
2557,RSL24D1
2558,TPMT
2559,IL2RA
2560,CHIT1
2561,GBP3
2562,CLIC2
2563,C1orf112
2564,MTHFD1L
2565,SEC11A
2566,TIGIT
2567,CDCA3
2568,UBD-2
2569,CCDC25
2570,TPST2
2571,NACC1
2572,GPBP1
2573,IFNAR2
2574,TAF12
2575,SEC62
2576,PNO1
2577,NPC1
2578,NAXE
2579,DIS3
2580,FXYD5
2581,DCUN1D5
2582,DNAJC1
2583,P2RY13
2584,XPA
2585,PLK1
2586,TIFAB
2587,HMMR
2588,CALHM6
2589,CAB39
2590,IL17RA
2591,SMAP1
2592,MCUB
2593,MRPS24
2594,ALG2
2595,ARHGAP45
2596,MRPS22
2597,WASHC3
2598,ITK
2599,GPX1
2600,RPF1
2601,USP48
2602,CTLA4
2603,CCDC59
2604,PUF60
2605,PSME4
2606,FASTKD1
2607,CDYL
2608,PPA2
2609,PRSS22-1
2610,DPH3
2611,ATP6V1E1
2612,PLAUR
2613,PSORS1C1-4
2614,RRP1
2615,CHD1L
2616,KIF4A
2617,HLA-DMA-2
2618,JPX
2619,MRPS33
2620,VSNL1
2621,PPP1R15B
2622,DRAM1
2623,TRAF3IP2
2624,FYN
2625,UBA2
2626,MRPS9
2627,RUNDC3A
2628,TRIAP1
2629,CIT
2630,PRPF4
2631,CCDC34
2632,IPO9
2633,P2RY8
2634,FRG1-3
2635,FRG1-2
2636,FRG1
2637,WDR81
2638,CST7
2639,AGGF1
2640,LURAP1L
2641,SMARCB1
2642,TM2D2
2643,MRPL14
2644,IGFLR1
2645,AP2A1
2646,SKIV2L-3
2647,RNF225
2648,KLRK1
2649,JPT2
2650,LINC01819
2651,HMOX2-1
2652,SNHG29
2653,FTSJ1
2654,UBB
2655,ENSG00000250644
2656,ENSG00000256500
2657,ALDH18A1
2658,XKRX
2659,HELLS
2660,ENSG00000257390
2661,GMPR2
2662,CD247
2663,ZNF410
2664,SLC39A8
2665,SUGT1
2666,RUVBL1-1
2667,AMZ2
2668,EFL1
2669,TIMM17A
2670,TUFM
2671,ZEB2
2672,RIOK1
2673,UBA5
2674,ENSG00000280195
2675,PPIL4
2676,GNL3L
2677,FERMT1
2678,FUNDC2
2679,TMEM167A
2680,DOCK8
2681,PKD1P1
2682,COX4I1
2683,PKD1P3
2684,FANCD2
2685,TPGS2
2686,SELENOI
2687,ENSG00000283376
2688,NUP107
2689,ARL5B
2690,TAF13
2691,MAZ
2692,MRPS10
2693,IFIT5
2694,NCAPH
2695,CNOT6
2696,PSTPIP2
2697,WIPF1
2698,ERP29
2699,MRPL11
2700,CXCL1
2701,TNIP2
2702,TDRD12
2703,CSNK2B-2
2704,AURKA
2705,TMC8
2706,LAIR1-3
2707,ST3GAL2
2708,LDHB
2709,ISG20
2710,DCTPP1
2711,MALSU1
2712,ENSG00000262831
2713,MRPL57
2714,KHDRBS3
2715,PET100
2716,PBK
2717,CD96
2718,NAV3
2719,NABP2
2720,HDDC2
2721,UBE2V2
2722,LRRC8E
2723,POR
2724,CCR4
2725,PYROXD1
2726,RNASEH2A
2727,ALOXE3P1
2728,NEDD4
2729,MIR222HG
2730,NSRP1
2731,DTNBP1
2732,POLR3B
2733,CROT
2734,RBBP7
2735,PTBP3
2736,LTA4H
2737,VAV1
2738,GPR85
2739,COX16
2740,DHX36
2741,ADGRL1-1
2742,AIDA
2743,UBE2D2
2744,IL12RB2
2745,DEFB4B
2746,TDG
2747,SLC6A11
2748,PAIP2
2749,ATR
2750,C5AR2
2751,COMMD9
2752,LSP1P4
2753,RPL26L1
2754,RRAGC
2755,MRPL40
2756,MFSD12
2757,E2F1
2758,SERPINB2
2759,ALPK1
2760,IL1B
2761,COA3
2762,ZCRB1
2763,CCNC
2764,MRPS21
2765,POLD3
2766,TNFRSF11B
2767,DEFB4A
2768,DEFB4B-2
2769,LAMTOR5
2770,DCAF12
2771,ZNF57
2772,MAEA
2773,BUB1B
2774,TYW3
2775,IL15RA
2776,CTHRC1
2777,MAD2L1
2778,HMBS
2779,COQ2
2780,RFC5
2781,METTL8
2782,PYDC1
2783,HERC5
2784,EIF2B3
2785,EXOSC8
2786,PRR11
2787,HLA-A-2
2788,MICU2
2789,SLC19A2
2790,ZNF232
2791,SLC7A11
2792,DUSP6
2793,HSD17B10
2794,TOR1B
2795,B3GNT3
2796,SLC50A1
2797,C3orf52
2798,GCNT4
2799,RMC1
2800,CDK2AP2
2801,THOC1
2802,EMD
2803,SEPTIN1
2804,ENSG00000285508
2805,POLR2J3
2806,DTL
2807,TBC1D10B
2808,TM9SF3
2809,TRPV2
2810,ENSG00000289273
2811,HLA-DMA-3
2812,CKS2
2813,PARVG
2814,CES1
2815,IGLC1
2816,CWC22
2817,TRIM39-1
2818,TLR4
2819,CPSF2
2820,C5AR1
2821,STMN2
2822,TNPO3
2823,PUS7
2824,ZC3H12D
2825,BRCC3
2826,TMEM33
2827,ARL16
2828,LILRB1
2829,CHMP6
2830,ZNF600
2831,RTP4
2832,TBC1D7
2833,CEP152
2834,MRPS31
2835,MAST4
2836,STRN3
2837,TRUB2
2838,DDX52-1
2839,PFDN4
2840,GMPS
2841,YWHAQ
2842,BCLAF1
2843,NLRC3
2844,ALG3
2845,SEC24C
2846,COX10
2847,TSPAN5
2848,ENSG00000282885
2849,POLR1C
2850,SCLT1
2851,SLC37A1
2852,ECHS1
2853,NLRP2-1
2854,GORASP2
2855,CD84
2856,BCL7B
2857,TCTN3
2858,BLNK
2859,DDX60L
2860,ANGPTL5
2861,LRRC37A2-1
2862,PFDN2
2863,MARCKSL1
2864,MED19
2865,WDR12
2866,IFNGR2
2867,CXCL8
2868,LILRB2-4
2869,CREB3L1
2870,ENSG00000257411
2871,RRS1
2872,MRPL32
2873,BATF2
2874,LINC00958
2875,EXO1
2876,LINS1
2877,KLK6
2878,TC2N
2879,VIRMA
2880,PLAAT4
2881,ARID5B
2882,FASTKD2
2883,PPIE
2884,AIF1-2
2885,PES1
2886,FCGR1A
2887,EXOC5
2888,SLC25A44
2889,EVI2A
2890,MRPL30
2891,PIK3C3
2892,AK6-1
2893,MIR22HG
2894,UTP15
2895,FAM180B-1
2896,SMCHD1
2897,CCDC43
2898,AGAP13P
2899,ITGB7
2900,PINX1
2901,TXNDC9
2902,UMPS
2903,CDT1
2904,TRIM38
2905,FCMR
2906,PSME3IP1
2907,PHLDA2-1
2908,SLC10A6
2909,COPRS
2910,ASS1
2911,IL21R
2912,ARHGAP11A
2913,CCDC141
2914,IGHM
2915,TRIM24
2916,STRN
2917,ARHGEF3
2918,VAPA
2919,STX11
2920,AGAP2
2921,TIPRL
2922,BYSL
2923,KLHDC7B
2924,LINC01605
2925,RNASEH2B
2926,SRBD1
2927,ATP6V1G1
2928,LCE3A
2929,PIK3CD
2930,TIMM10
2931,SLC6A6
2932,IL6ST
2933,ENSG00000235288
2934,ACOX3
2935,GEN1
2936,TMA16
2937,SMIM5
2938,SLC15A3
2939,ING2
2940,LSM1
2941,CD180
2942,PDCL3
2943,TAB2
2944,ARV1
2945,CUTC
2946,GYS1
2947,GPN3
2948,POLA2
2949,BCL2A1
2950,NAPRT-1
2951,CHKB-CPT1B
2952,SRF
2953,SPC25-1
2954,PDCD11
2955,PML
2956,EARS2
2957,ENSG00000286022
2958,FAM3C2P
2959,MTF1
2960,ENSG00000170089
2961,POLQ
2962,KEAP1
2963,U2AF2
2964,PTP4A3-1
2965,SH3TC1
2966,TPBG-1
2967,NEK2
2968,MCM10
2969,CISD2
2970,SCFD2
2971,CEBPG
2972,SMIM12
2973,CRNKL1
2974,IL18
2975,RNF187
2976,UTP4-1
2977,ZNF217
2978,RRP15
2979,APOBR
2980,CCL5-1
2981,ZNF326
2982,MID1IP1
2983,TASOR
2984,NFU1
2985,BTBD10
2986,KCND3
2987,SELENOS
2988,NUAK2
2989,HS3ST3B1
2990,TMEM60
2991,MACROH2A2
2992,HS6ST1
2993,EEF2KMT
2994,ALG8
2995,LSM6
2996,DRGX
2997,LINC01094
2998,MRPL39
2999,ESYT1
3000,NCLN
3001,QPCT
3002,TMEM14B
3003,SKA2
3004,GGNBP2-1
3005,TIMM21
3006,CFLAR
3007,ZBTB8OS
3008,ICAM3
3009,TLR1
3010,BCDIN3D
3011,UBXN2B
3012,DNAJC25
3013,ZAP70
3014,OR2A9P
3015,PPP2R3C
3016,MTMR14
3017,CDCA7
3018,CCDC71L
3019,BIRC2
3020,EMG1
3021,LILRB4-1
3022,UTP18
3023,VBP1
3024,NLRC5
3025,REPIN1
3026,CAMTA1
3027,RCSD1
3028,NDUFA1
3029,ATP6AP2
3030,RNF213
3031,GALM
3032,POP5
3033,RTN1
3034,EIF3D
3035,PAQR4
3036,MRPL36
3037,PCED1B-AS1
3038,MRPS11
3039,BLVRA
3040,CD8B
3041,PANK4-1
3042,RNF8
3043,MICA-4
3044,ADCY7
3045,LSM5
3046,ECT2
3047,PPP1R9B
3048,RPP21
3049,C6orf47-5
3050,NUBP1
3051,MARCHF1
3052,C9orf78
3053,ETS1
3054,HSPA1A-2
3055,TRANK1
3056,NAPG
3057,MFF
3058,NIPBL
3059,KCTD10
3060,ORC1
3061,RAB5C
3062,HLA-DQA2-4
3063,PSPC1
3064,CIAPIN1
3065,LILRB2-2
3066,HRH2
3067,WAC-AS1
3068,VTI1A
3069,CDK2AP1
3070,SNRPA1
3071,ABCD3
3072,RGS16
3073,TFE3
3074,PMS1
3075,CDC7
3076,PCLAF
3077,MS4A7
3078,API5
3079,MBOAT7-4
3080,PDZD11
3081,SNHG6
3082,TAOK3
3083,NDUFS3
3084,WBP11
3085,CDCA8
3086,C3orf14
3087,SIGLEC14
3088,SEMA4A
3089,C1QTNF3
3090,TESPA1
3091,PSMB8-5
3092,CSGALNACT2
3093,NUS1
3094,LRR1
3095,TROAP
3096,ENSG00000282788
3097,NAV1
3098,KDM5C
3099,FAM135A
3100,ALG5
3101,PHF10
3102,LRRC8A
3103,TRIM10-1
3104,MESD
3105,MRPL21
3106,TNFSF13B
3107,RAVER1
3108,PPIH
3109,ZNF367
3110,MAP2
3111,MPP1
3112,FARSA
3113,DUSP8-2
3114,MRRF
3115,SEL1L
3116,ADAMTS14
3117,COL5A2
3118,PPRC1
3119,UBFD1
3120,FIG4
3121,DNAJB9
3122,TAF1B
3123,ENSG00000283765
3124,GPX2
3125,SMPD2
3126,MIS18BP1
3127,PLK3
3128,LCMT1
3129,ALOX5
3130,SNX3
3131,TRMT10C
3132,CKLF
3133,PRF1
3134,PPCS
3135,FBXL19
3136,HTATIP2
3137,STIMATE
3138,TTC13
3139,HAUS1
3140,DDX24-1
3141,FAM89A
3142,ESF1
3143,GTF2H5
3144,SIGLEC10
3145,PSMG2
3146,RANBP9
3147,RAB32
3148,SCNM1
3149,CD177
3150,PARP8
3151,FBXO6
3152,SOX7
3153,CHAF1B
3154,TMEM258
3155,E2F3
3156,SNX10
3157,PTP4A3
3158,NUDCD1
3159,NRROS
3160,RIT1
3161,PTS
3162,DOK3
3163,IL6R
3164,SLMAP
3165,TBCB
3166,HNRNPLL
3167,ZMYND8
3168,MRPL1
3169,TSEN34-8
3170,DENND1C
3171,RBM28
3172,EIPR1
3173,ENSG00000272617
3174,ARHGAP18
3175,MASTL
3176,DDIAS
3177,AGTPBP1
3178,CNPPD1
3179,PAK1IP1-1
3180,PAK1IP1
3181,DAP3
3182,PCCA
3183,LY6G5B-4
3184,PLCD1
3185,GGT6
3186,LILRB4-3
3187,GCA
3188,CEPT1
3189,ADAM23
3190,CARD9
3191,ENSG00000270149
3192,FDX1
3193,DNTTIP1
3194,STXBP3
3195,CCL4
